year,end_prev_lat,end_prev_long,start_lat,start_long
1992,44.95864,6.87751,44.95864,6.87751
1992,45.088,6.085,45.05485,6.02984
1992,45.43389,4.39,45.43389,4.39
1992,45.58837,2.73956,45.58837,2.73956
1992,46.33333,2.6,46.33333,2.6
1992,47.35223,0.66905,47.35223,0.66905
1992,47.59432,1.32912,47.59432,1.32912
1992,48.89198,2.20675,48.8905,2.24288
1993,46.89334,-0.932068,46.45773,-1.16512
1993,46.5,-1.78333,46.5,-1.78333
1993,47.6579,-2.75574,47.6579,-2.75574
1993,48.63143,-2.06144,48.63143,-2.06144
1993,48.68333,-1.36667,48.68333,-1.36667
1993,49.02414,1.15082,49.02414,1.15082
1993,49.9,2.3,49.869,3.03
1993,48.95393,4.36724,48.95393,4.36724
1993,49.16667,5.38333,48.91667,5.73333
1993,48.91667,5.73333,45.0707,5.55281
1993,44.94,6.56,44.94,6.56
1993,44.1862,7.15785,44.1862,7.15785
1993,43.29695,5.38107,43.29695,5.38107
1993,43.61092,3.87723,43.61092,3.87723
1993,42.69764,2.89541,42.69764,2.89541
1993,42.54592,1.47524,42.50779,1.52109
1993,42.81611,0.322778,43.23333,0.08333
1993,43.3,-0.36667,43.48839,-0.77244
1993,44.84044,-0.5805,48.61135,2.30593
1993,48.64004,2.27465,48.672110000000004,2.39318
1994,50.63297,3.05858,50.63297,3.05858
1994,50.68568,2.88214,50.69421,3.17456
1994,50.71667,1.61667,50.95194,1.85635
1994,50.92792,1.81772,51.12598,1.31257
1994,50.82838,-0.13947,50.79899,-1.09125
1994,50.79899,-1.09125,49.63984,-1.61636
1994,48.11198,-1.67429,48.11198,-1.67429
1994,46.66304,0.36145,46.58333,0.33333
1994,45.19766,0.78615,45.18333,0.71667
1994,44.85,0.48333,44.85,0.48333
1994,44.4491,1.43663,44.4491,1.43663
1994,42.97404,-0.00906,43.1,-0.05
1994,42.8846,-0.06136,43.06667,0.15
1994,43.9298,2.148,43.6,2.25
1994,43.61092,3.87723,43.61092,3.87723
1994,44.05,5.05,44.38366,4.99084
1994,45.088,6.085,45.05485,6.02984
1994,45.29777,6.58377,45.48333,6.53333
1994,46.06251,6.57497,46.06251,6.57497
1994,46.19243,6.77341,46.18149,6.70664
1994,46.81605,6.31337,48.86785,2.77863
1995,48.51513,-2.76838,48.45,-2.03333
1995,48.73333,-3.46667,48.81454,-3.43963
1995,48.11776,-1.20577,48.13494,-0.66667
1995,48.43476,0.09311,48.43476,0.09311
1995,49.4938,0.10767,49.75787,0.37457
1995,51.03297,2.377,51.03297,2.377
1995,50.41136,4.44448,50.41136,4.44448
1995,50.63373,5.56749,50.51894,5.23284
1995,50.58362,5.50115,45.94346,6.44111
1995,45.5057,6.6803,45.5057,6.6803
1995,45.088,6.085,45.05485,6.02984
1995,45.43389,4.39,45.43389,4.39
1995,44.51849,3.50372,44.51849,3.50372
1995,43.45812,2.00469,43.55402,1.53411
1995,42.77965,1.301,42.98333,1.15
1995,42.88333,-0.11667,43.23333,0.08333
1995,43.3,-0.36667,43.3,-0.36667
1995,44.84044,-0.5805,45,0.16667
1995,45.86278,1.17944,45.81456,1.85217
1995,45.81456,1.85217,48.64682,2.31965
1996,51.69917,5.30417,51.69917,5.30417
1996,51.69917,5.30417,51.69917,5.30417
1996,50.67043,3.13382,50.67043,3.13382
1996,49.27158,2.47074,49.38167,3.32361
1996,48.91667,5.73333,48.91667,5.73333
1996,47.248779999999996,6.01815,47.03127,5.77027
1996,45.69173,5.90863,45.56465,5.92645
1996,43.45702,6.47905,45.61716,6.76902
1996,45.44972,6.9781,44.97565,6.50671
1996,44.95864,6.87751,45.07049,7.68682
1996,44.56151,6.08106,44.56151,6.08106
1996,44.92801,4.8951,44.92801,4.8951
1996,45.04366,3.88523,45.04366,3.88523
1996,45.50788,2.86215,45.09538,2.34994
1996,45.27001,1.77309,45.15,1.53333
1996,44.40854,0.70415,44.19991,0.62664
1996,42.97404,-0.00906,43.01667,-0.1
1996,42.81687,-1.64323,42.81687,-1.64323
1996,43.37172,-1.77382,43.37172,-1.77382
1996,44.84044,-0.5805,44.84044,-0.5805
1996,44.88333,-0.15,48.71667,2.25
1997,49.44313,1.09932,49.44313,1.09932
1997,49.61391,1.54449,49.86667,0.73333
1997,48.83333,-0.88333,48.83333,-0.88333
1997,47.83754,-2.63987,47.83754,-2.63987
1997,46.89334,-0.932068,46.68702,-1.05024
1997,46.58333,1.98333,46.63333,1.06667
1997,45.8228,-1.10546,45.8228,-1.10546
1997,44.84044,-0.5805,44.53292,-0.34226
1997,43.3,-0.36667,43.3,-0.36667
1997,42.79611,0.41111,42.79079,0.59315
1997,42.555,1.5330556,42.555,1.5330556
1997,42.69764,2.89541,45.43389,4.39
1997,45.43389,4.39,45.43389,4.39
1997,45.088,6.085,45.05485,6.02984
1997,45.41538,6.63643,45.41538,6.63643
1997,46.18149,6.70664,46.18149,6.70664
1997,46.80237,7.15128,46.80237,7.15128
1997,48.08078,7.35584,48.08078,7.35584
1997,47.51667,6.8,47.51667,6.8
1997,47.31667,5.01667,48.86785,2.77863
1997,48.86785,2.77863,48.86785,2.77863
1998,53.33306,-6.24889,53.33306,-6.24889
1998,53.33306,-6.24889,52.50083,-6.55778
1998,51.89797,-8.47061,48.72381,-3.98709
1998,47.75,-3.36667,47.91444,-3.33384
1998,47.082,-0.877,47.082,-0.877
1998,46.81248,1.69362,46.58333,1.98333
1998,45.15,1.53333,45.4,1.85185
1998,45.17009,1.56193,45.15,1.53333
1998,44.01819,1.36432,44.01819,1.36432
1998,43.3,-0.36667,43.3,-0.36667
1998,42.79079,0.59315,42.79079,0.59315
1998,42.7267,1.690518,42.84545,1.60332
1998,43.27796,3.51357,43.42681,3.7259
1998,44.05,5.05,44.38366,4.99084
1998,45.17155,5.72239,45.17155,5.72239
1998,45.0069,6.12086,45.07825,5.7716
1998,45.67452,6.39061,45.67452,6.39061
1998,45.69173,5.90863,45.69173,5.90863
1998,46.99087,6.79767,47.09993,6.82586
1998,46.95,4.3,46.66667,4.36667
1998,46.80714,4.41632,48.5457,2.65356
1999,46.89334,-0.932068,46.97667,-1.30846
1999,46.84363,-1.87491,46.84363,-1.87491
1999,47.28333,-2.2,47.21725,-1.55336
1999,48.0732,-0.7634,48.0732,-0.7634
1999,47.59432,1.32912,48.18312,1.38524
1999,49.9,2.3,49.9,2.3
1999,50.27875,3.97267,50.11667,3.93333
1999,49.36667,6.16667,49.11911,6.17269
1999,49.11911,6.17269,45.94346,6.44111
1999,44.95864,6.87751,44.95864,6.87751
1999,45.088,6.085,45.05485,6.02984
1999,45.43389,4.39,45.59199,4.31743
1999,45.03333,3.08333,45.03333,3.08333
1999,43.9298,2.148,43.6,2.25
1999,43.11667,0.73333,43.11667,0.73333
1999,42.78545,0.15904,43.12517,0.38401
1999,43.3,-0.36667,43.38333,-0.6
1999,44.84044,-0.5805,45.45,-0.43333
1999,46.66304,0.36145,46.66304,0.36145
1999,46.66304,0.36145,48.58875,2.24672
2000,46.66304,0.36145,46.66304,0.36145
2000,47.00788,0.08296,47.00788,0.08296
2000,47.21725,-1.55336,47.21725,-1.55336
2000,47.28333,-2.2,47.6579,-2.75574
2000,48.11776,-1.20577,48.11776,-1.20577
2000,47.35223,0.66905,47.35223,0.66905
2000,45.86278,1.17944,45.86278,1.17944
2000,44.40854,0.70415,44.19991,0.62664
2000,43.71032,-1.05366,43.71032,-1.05366
2000,42.97404,-0.00906,43.06667,0.15
2000,43.45812,2.00469,44.05,5.05
2000,44.17346,5.27829,43.94834,4.80892
2000,43.53333,6.46667,43.53333,6.46667
2000,44.89978,6.64201,44.89978,6.64201
2000,45.41538,6.63643,45.41538,6.63643
2000,46.18149,6.70664,46.40111,6.58793
2000,46.516,6.63282,46.516,6.63282
2000,47.9959,7.85222,47.9959,7.85222
2000,47.75,7.33333,47.63883,6.85419
2000,48.30073,4.08524,48.85341,2.3488
2001,51.03297,2.377,50.75,2.25
2001,50.71667,1.61667,50.95194,1.85635
2001,51.21989,4.40346,51.21989,4.40346
2001,50.58362,5.50115,50.51894,5.23284
2001,49.16667,5.38333,49.16667,5.38333
2001,48.77275,5.16108,48.76128,5.59067
2001,48.58392,7.74553,48.58392,7.74553
2001,48.08078,7.35584,48.08078,7.35584
2001,46.90347,6.35542,46.90347,6.35542
2001,45.69173,5.90863,45.69173,5.90863
2001,45.088,6.085,45.17155,5.72239
2001,45.11167,5.875,42.69764,2.89541
2001,42.70083,1.8138889,43,1.5
2001,42.81611,0.322778,43.23333,0.08333
2001,42.8846,-0.06136,43.3,-0.36667
2001,43.69847,1.81858,44.03333,1.1
2001,45.41038,1.93849,45.15,1.53333
2001,46.33333,2.6,46.33333,2.6
2001,46.71667,2.51667,47.90289,1.90389
2001,48.6328,2.44049,48.60603,2.48757
2002,49.60244,6.1332,49.60244,6.1332
2002,49.60244,6.1332,49.60244,6.1332
2002,49.23262,7.00982,49.11911,6.17269
2002,49.29162,4.11921,49.05,3.95
2002,49.05,3.4,49.38167,3.32361
2002,49.44313,1.09932,49.61391,1.54449
2002,48.43476,0.09311,48.5572,-0.41383
2002,48.68333,-1.36667,48.5453,-1.1724
2002,47.91444,-3.33384,47.76132,-3.33965
2002,47.75,-3.36667,44.43202,-0.21327
2002,43.3,-0.36667,43.3,-0.36667
2002,42.91124,0.17801,43.12517,0.38401
2002,42.7267,1.690518,42.93127,1.84656
2002,43.34122,3.21402,43.71667,3.31667
2002,44.17346,5.27829,44.23896,5.07461
2002,45.0069,6.12086,45.0069,6.12086
2002,45.5057,6.6803,45.55559,6.6504200000000004
2002,46.06251,6.57497,46.06251,6.57497
2002,46.20574,5.2258,46.13333,4.65
2002,46.31407,4.82823,48.5457,2.65356
2003,48.85341,2.3488,48.93333,2.36667
2003,48.96014,2.87885,48.9514,3.12724
2003,49.7,4.95,49.7685,4.72487
2003,48.63333,4.95,48.44363,5.14144
2003,48.63333,4.95,48.30073,4.08524
2003,46.98956,3.159,46.98956,3.159
2003,45.74846,4.84671,45.74846,4.84671
2003,46.18149,6.70664,45.94423,6.63162
2003,45.088,6.085,45.05485,6.02984
2003,44.56151,6.08106,44.56151,6.08106
2003,43.29695,5.38107,43.18396,3.00141
2003,43.60426,1.44367,43.9016,1.89686
2003,44.01464,2.13946,43.60426,1.44367
2003,42.70001,1.8127,42.98333,1.15
2003,42.79611,0.41111,43.06667,0.15
2003,42.8846,-0.06136,43.3,-0.36667
2003,43.48333,-1.48333,43.71032,-1.05366
2003,44.84044,-0.5805,44.84044,-0.5805
2003,46.41395,-0.20888,47.11205,-2.08888
2003,47.21725,-1.55336,48.82358,2.19311
2004,50.63373,5.56749,50.63373,5.56749
2004,50.41136,4.44448,50.41136,4.44448
2004,50.4669,4.86746,50.71469,4.3991
2004,50.67043,3.13382,50.16667,3.23333
2004,50.29301,2.78186,49.9,2.3
2004,48.44685,1.48925,48.18312,1.38524
2004,47.47381,-0.54774,47.71667,-1.38333
2004,48.51513,-2.76838,48.46762,-2.51436
2004,48,-4.1,45.83566,1.49174
2004,46.22264,2.36396,45.86278,1.17944
2004,45.03333,3.08333,45.03333,3.08333
2004,44.6,2.03333,44.03333,1.1
2004,42.91124,0.17801,43.12517,0.38401
2004,42.7267,1.690518,43.21351,2.35162
2004,43.83378,4.35962,44.38366,4.99084
2004,45.0707,5.55281,45.05485,6.02984
2004,45.088,6.085,45.05485,6.02984
2004,45.94346,6.44111,46.19439,6.23775
2004,46.67535,5.55575,47.248779999999996,6.01815
2004,47.248779999999996,6.01815,48.38333,2.95
2005,46.99733,-2.27374,46.84363,-1.87491
2005,46.7744,-1.22834,46.64786,-0.73916
2005,47.35223,0.66905,47.35223,0.66905
2005,47.59432,1.32912,47.6162,1.51667
2005,48,2.75,48.30073,4.08524
2005,48.68439,6.18496,48.6,6.5
2005,49.00937,8.40444,48.88436,8.69892
2005,48.07346,6.87787,48.07346,6.87787
2005,47.75,7.33333,45.17155,5.72239
2005,45.41538,6.63643,45.41538,6.63643
2005,44.89978,6.64201,44.89978,6.64201
2005,44.09252,6.23199,43.58666,5.00464
2005,43.61092,3.87723,43.31083,3.47583
2005,42.70001,1.8127,43.27734,1.34686
2005,42.81611,0.322778,43.38333,-0.6
2005,43.3,-0.36667,43.3,-0.36667
2005,43.45812,2.00469,43.9298,2.148
2005,44.51849,3.50372,45.55,3.25
2005,45.04366,3.88523,45.43389,4.39
2005,45.43389,4.39,48.60603,2.48757
2006,48.58392,7.74553,48.58392,7.74553
2006,48.58392,7.74553,48.46313,7.481
2006,49.49583,5.98056,49.49583,5.98056
2006,50.86523,5.83205,50.51894,5.23284
2006,49.84889,3.28757,49.43333,2.08333
2006,49.18585,-0.35912,49.1466,0.22925
2006,48.11776,-1.20577,48.15085,-1.68706
2006,48.11198,-1.67429,48.18971,-2.19486
2006,47.75,-3.36667,44.84044,-0.5805
2006,43.71032,-1.05366,43.35851,-1.40105
2006,43.3,-0.36667,43.23333,0.08333
2006,42.7225,0.8372222,42.79079,0.59315
2006,43.21351,2.35162,43.34122,3.21402
2006,44.55838,4.75094,44.55838,4.75094
2006,44.56151,6.08106,44.56151,6.08106
2006,45.088,6.085,45.05485,6.02984
2006,45.25,6.3,45.28333,6.35
2006,46.18149,6.70664,46.18149,6.70664
2006,46.31407,4.82823,46.80714,4.41632
2006,46.66667,4.36667,48.7786,2.2906
2007,51.50853,-0.12574,51.50853,-0.12574
2007,51.27904,1.07992,51.03297,2.377
2007,51.05,3.71667,50.88898,3.42756
2007,49.41794,2.82606,49.25311,3.09003
2007,47.98288,3.40096,47.81386,3.79835
2007,46.95,4.3,47.48333,4.33333
2007,46.20574,5.2258,46.20574,5.2258
2007,45.94346,6.44111,45.94346,6.44111
2007,45.49604,6.92463,45.44972,6.9781
2007,44.89978,6.64201,44.455,6.038
2007,43.29695,5.38107,43.29695,5.38107
2007,43.61092,3.87723,43.61092,3.87723
2007,43.6,2.25,43.9298,2.148
2007,43.9298,2.148,43.49001,2.37304
2007,42.7267,1.690518,43,1.5
2007,42.79611,0.41111,43.48839,-0.77244
2007,42.9692,-0.7674,43.3,-0.36667
2007,44.03333,1.1,44.4491,1.43663
2007,45.65,0.15,45.7,-0.33333
2007,45.65,0.15,48.64026,2.23858
2008,47.83754,-2.63987,47.67025,-2.99183
2008,48.51513,-2.76838,48.65,-2.01667
2008,47.21725,-1.55336,47.082,-0.877
2008,47.082,-0.877,47.082,-0.877
2008,46.81248,1.69362,46.43397,1.83026
2008,45.50683,2.85912,45.3,3.4
2008,44.9214,2.43732,44.6,2.03333
2008,43.60426,1.44367,43.60426,1.44367
2008,43.06667,0.15,43.3,-0.36667
2008,42.97404,-0.00906,43.12517,0.38401
2008,43,1.5,42.93127,1.84656
2008,43.18396,3.00141,43.18396,3.00141
2008,43.83378,4.35962,43.83378,4.35962
2008,44.09252,6.23199,44.56387,6.49526
2008,44.25538,7.78657,44.54702,7.62322
2008,44.41705,6.72947,44.56387,6.49526
2008,45.088,6.085,45.05485,6.02984
2008,45.43389,4.39,46.03333,4.06667
2008,46.33333,2.6,46.6179,2.8202
2008,46.71667,2.51667,48.43333,2.15
2009,43.73333,7.41667,43.73333,7.41667
2009,43.4,6.06667,43.29695,5.38107
2009,43.56667,4.08333,43.61092,3.87723
2009,43.61092,3.87723,43.32215,3.35319
2009,42.69764,2.89541,41.98311,2.82493
2009,41.38879,2.15899,41.38879,2.15899
2009,42.555,1.5330556,42.50779,1.52109
2009,42.98333,1.15,43.11667,0.73333
2009,43.23333,0.08333,45.86278,1.17944
2009,46.95,2,47.07447,1.8101
2009,48.55713,2.5284,47.85628,3.97369
2009,48.20085,5.94843,48.20085,5.94843
2009,48.08078,7.35584,48.08078,7.35584
2009,47.248779999999996,6.01815,46.90347,6.35542
2009,46.1002,7.22651,46.10276,7.07245
2009,45.61716,6.76902,45.61716,6.76902
2009,45.94346,6.44111,45.91971,6.14393
2009,45.91971,6.14393,45.58611,5.27361
2009,44.62006,4.38994,44.55838,4.75094
2009,44.17346,5.27829,48.38333,2.95
2010,51.9225,4.47917,51.9225,4.47917
2010,50.85045,4.34878,50.85045,4.34878
2010,50.48375,5.86674,50.53907,5.20846
2010,50.37432,3.39188,50.16667,3.23333
2010,49.29162,4.11921,49.05,3.95
2010,48,2.75,48,2.75
2010,46.60357,4.06286,46.56758,4.90574
2010,46.67528,5.5544444,46.67528,5.5544444
2010,46.1789,6.7089,46.1789,6.7089
2010,45.28333,6.35,45.56465,5.92645
2010,44.56151,6.08106,44.18758,5.94623
2010,44.95601,4.91023,45.02825,5.07162
2010,44.51849,3.50372,44.35258,2.57338
2010,43.45812,2.00469,43.45812,2.00469
2010,42.70001,1.8127,43.11667,1.6
2010,42.79079,0.59315,42.79079,0.59315
2010,43.3,-0.36667,43.3,-0.36667
2010,42.90297,0.13277,43.47422,-0.92448
2010,44.84044,-0.5805,44.84044,-0.5805
2010,45.19644,-0.74873,48.69503,2.30735
2011,46.89472,-1.0102778,46.7744,-1.22834
2011,46.7744,-1.22834,46.53524,-1.77293
2011,47.65,-2.08333,47.75,-3.36667
2011,48.2,-2.98333,48.27594,-3.57326
2011,48.6869,-2.31718,48.45,-2.03333
2011,49.1466,0.22925,48.00039,0.20471
2011,46.81248,1.69362,46.43397,1.83026
2011,45.50788,2.86215,45.55,3.25
2011,45.03333,3.08333,44.9214,2.43732
2011,44.05099,2.15795,44.03073,2.13166
2011,43.69847,1.81858,43.53635,1.34428
2011,42.8846,-0.06136,43.3,-0.36667
2011,43.1,-0.05,43.11667,0.73333
2011,42.7267,1.690518,43.05487,2.22173
2011,43.61092,3.87723,44.34909,4.76574
2011,44.56151,6.08106,44.56151,6.08106
2011,44.88534,7.33135,44.88534,7.33135
2011,44.8964,6.6356,45.2,6.66667
2011,45.088,6.085,45.17155,5.72239
2011,45.17155,5.72239,48.79266,2.46569
2012,50.63373,5.56749,50.63373,5.56749
2012,50.58362,5.50115,50.7376,5.69907
2012,50.60715,3.38932,50.46667,3.23333
2012,50.71667,1.61667,50.1,1.83333
2012,49.44313,1.09932,49.44313,1.09932
2012,49.84889,3.28757,49.05,3.95
2012,49.11911,6.17269,48.68378,6.2162
2012,47.76725,6.77435,47.63883,6.85419
2012,47.41475,7.07638,47.03127,5.77027
2012,47.248779999999996,6.01815,46.31407,4.82823
2012,46.10787,5.82421,45.67452,6.39061
2012,45.23646,6.290359,45.28333,6.35
2012,45.2408,4.6714,44.34909,4.76574
2012,43.32215,3.35319,43.05487,2.22173
2012,43,1.5,43.49286,0.92976
2012,43.3,-0.36667,43.3,-0.36667
2012,42.79079,0.59315,42.79079,0.59315
2012,42.79251,0.44583,43.63276,1.39399
2012,45.15,1.53333,48.18312,1.38524
2012,48.44685,1.48925,48.65,1.83333
2013,42.70278,9.45,42.70278,9.45
2013,41.91886,8.73812,41.91886,8.73812
2013,42.56604,8.75713,43.70313,7.26608
2013,43.70313,7.26608,43.66459,7.15339
2013,43.29695,5.38107,43.5283,5.44973
2013,43.61092,3.87723,43.61092,3.87723
2013,43.9298,2.148,43.6,2.25
2013,42.70001,1.8127,42.98333,1.15
2013,43.06667,0.15,47.51622,-2.03659
2013,48.65,-2.01667,48.68333,-1.36667
2013,48.883,-1.564,48.35,-1.2
2013,47.35223,0.66905,47.35223,0.66905
2013,46.71667,2.51667,46.30927,3.28787
2013,45.74846,4.84671,45.58415,4.77256
2013,44.17346,5.27829,44.23896,5.07461
2013,44.56151,6.08106,44.56387,6.49526
2013,44.5471,6.27752,44.56151,6.08106
2013,45.088,6.085,45.05485,6.02984
2013,45.94346,6.44111,45.91971,6.14393
2013,45.84642,6.1267,48.80359,2.13424
2014,53.99078,-1.5373000000000001,53.95763,-1.08271
2014,53.38297,-1.4659,52.2,0.11667
2014,51.50853,-0.12574,50.51738,1.62059
2014,50.6775,3.1109,50.85114,2.88569
2014,50.37432,3.39188,50.29301,2.78186
2014,49.29162,4.11921,49.05,3.95
2014,48.68439,6.18496,48.68378,6.2162
2014,48.07346,6.87787,48.07346,6.87787
2014,47.75,7.33333,47.75,7.33333
2014,47.76725,6.77435,47.248779999999996,6.01815
2014,46.25917,5.65727,46.20574,5.2258
2014,45.43389,4.39,45.43389,4.39
2014,45.11167,5.875,45.17155,5.72239
2014,44.64814,6.639,44.455,6.038
2014,43.83378,4.35962,43.21351,2.35162
2014,42.79079,0.59315,43.11667,0.73333
2014,43.72047,0.49715,43.3,-0.36667
2014,42.97404,-0.00906,43.46824,0.03578
2014,44.85,0.48333,44.85,0.48333
2014,45.18333,0.71667,48.6328,2.44049
2015,52.09083,5.12222,52.09083,5.12222
2015,51.41667,3.75,51.21989,4.40346
2015,50.51894,5.23284,50.58362,5.50115
2015,50.16667,3.23333,50.29301,2.78186
2015,49.9,2.3,50.1,1.83333
2015,49.4938,0.10767,49.005,0.1502
2015,48.35,-1.2,48.11198,-1.67429
2015,48.2,-2.98333,47.6579,-2.75574
2015,47.83754,-2.63987,43.23333,0.08333
2015,42.97389,-0.59972,43.3,-0.36667
2015,42.88333,-0.11667,43.12517,0.38401
2015,42.7267,1.690518,43.46667,1.35
2015,44.35258,2.57338,44.35258,2.57338
2015,44.51849,3.50372,44.51849,3.50372
2015,44.92801,4.8951,45.02825,5.07162
2015,44.56151,6.08106,44.09252,6.23199
2015,44.37043,6.60476,44.56151,6.08106
2015,45.28333,6.35,45.28333,6.35
2015,45.23646,6.290359,45.2,6.66667
2015,45.088,6.085,48.82292,2.21757
2016,49.41595,-1.17464,49.11624,-1.09031
2016,49.6386,-1.6147,48.83792,-1.59714
2016,47.47381,-0.54774,47.26667,-0.08333
2016,45.86278,1.17944,45.86278,1.17944
2016,45.08882,2.74748,44.90262,2.45809
2016,44.01819,1.36432,43.61361,1.08083
2016,42.93182,0.34108,43.3,-0.36667
2016,42.79079,0.59315,42.7225,0.8372222
2016,42.555,1.5330556,42.50729,1.53414
2016,43.45812,2.00469,43.21351,2.35162
2016,43.61092,3.87723,43.61092,3.87723
2016,44.1667,5.2833,44.37566,4.64273
2016,44.40558,4.39254,44.55838,4.75094
2016,46.00227,5.02905,46.20574,5.2258
2016,45.84964,5.78081,46.43381,5.72643
2016,46.94809,7.44744,46.94809,7.44744
2016,46.0625,6.8891667,45.94423,6.63162
2016,45.85233,6.61286,45.67452,6.39061
2016,45.8929,6.71381,45.85233,6.61286
2016,46.18149,6.70664,49.19461,2.47124
2017,51.22172,6.77616,51.22172,6.77616
2017,50.63373,5.56749,50.58907,5.86241
2017,49.5217,5.76192,49.505,6.28111
2017,48.20085,5.94843,48.20085,5.94843
2017,47.76725,6.77435,47.62604,6.14251
2017,48.30073,4.08524,48.30073,4.08524
2017,47.13683,4.949,47.1,5.5
2017,46.67528,5.5544444,46.15,5.61667
2017,45.56465,5.92645,45.18333,0.71667
2017,44.85,0.48333,44.66812,0.39961
2017,43.3,-0.36667,43.3,-0.36667
2017,42.79251,0.44583,42.98333,1.15
2017,43,1.5,43.63276,1.39399
2017,44.35258,2.57338,44.38111,2.8225
2017,45.04366,3.88523,45.04366,3.88523
2017,45.04639,5.0562,44.90257,5.78659
2017,44.94,6.56,44.89978,6.64201
2017,44.82013,6.7352,44.56387,6.49526
2017,43.64074,5.09545,43.29695,5.38107
2017,43.29695,5.38107,48.70543,2.45039
2018,46.46667,-0.81667,46.67583,-0.84944
2018,46.66667,-1.43333,47.082,-0.877
2018,47.082,-0.877,47.29221,-2.36395
2018,47.52772,-2.76933,47.75,-3.36667
2018,48,-4.1,48.39029,-4.48628
2018,48.2,-2.98333,48.35,-1.2
2018,48.44685,1.48925,48.73333,1.36667
2018,49.9,2.3,50.29301,2.78186
2018,50.69421,3.17456,45.91971,6.14393
2018,45.94346,6.44111,45.67452,6.39061
2018,45.62713,6.84998,45.61716,6.76902
2018,45.088,6.085,45.05485,6.02984
2018,44.92801,4.8951,44.34909,4.76574
2018,44.51849,3.50372,44.1,3.08333
2018,43.21351,2.35162,43.21351,2.35162
2018,42.79079,0.59315,42.79079,0.59315
2018,42.81713,0.32238,43.33333,0.36667
2018,43.3,-0.36667,43.1,-0.05
2018,42.98826,-0.42658,43.35564,-1.55013
2018,43.34015,-1.44737,48.92161,2.19263
2019,50.40467,4.438704,50.84212,4.36242
2019,50.90227,4.33926,50.41155,4.16469
2019,49.05,3.95,49.29162,4.11921
2019,48.68439,6.18496,48.28333,6.95
2019,48.08078,7.35584,47.75,7.33333
2019,47.76725,6.77435,47.63883,6.85419
2019,46.78333,4.85,46.31407,4.82823
2019,45.43389,4.39,45.43389,4.39
2019,45.3,3.4,45.03333,3.08333
2019,43.9298,2.148,43.9298,2.148
2019,43.60426,1.44367,43.60426,1.44367
2019,43.06667,0.15,43.3,-0.36667
2019,43.3,-0.36667,43.23333,0.08333
2019,42.90297,0.13277,43.05487,2.22173
2019,43,1.5,43.83378,4.35962
2019,43.83378,4.35962,43.96667,4.53333
2019,44.56151,6.08106,44.56387,6.49526
2019,45.16565,6.42994,45.28333,6.35
2019,45.49604,6.92463,45.67452,6.39061
2019,45.29777,6.58377,48.65,1.83333
